sample_size,repeat,model,class,precision,recall,f1_score,support
700,0,FS_PCA_RBF_SVM,1,0.8387096774193549,0.8666666666666667,0.8524590163934426,30.0
700,0,FS_PCA_RBF_SVM,2,0.92,0.7666666666666667,0.8363636363636363,30.0
700,0,FS_PCA_RBF_SVM,3,0.7428571428571429,0.8666666666666667,0.8,30.0
700,0,FS_PCA_RBF_SVM,4,0.9375,1.0,0.967741935483871,30.0
700,0,FS_PCA_RBF_SVM,5,0.9032258064516129,0.9333333333333333,0.9180327868852459,30.0
700,0,FS_PCA_RBF_SVM,6,0.7931034482758621,0.7666666666666667,0.7796610169491526,30.0
700,0,FS_PCA_RBF_SVM,7,0.9629629629629629,0.8666666666666667,0.9122807017543859,30.0
700,0,FS_PCA_RandomForest,1,0.84375,0.9,0.8709677419354839,30.0
700,0,FS_PCA_RandomForest,2,1.0,0.7666666666666667,0.8679245283018868,30.0
700,0,FS_PCA_RandomForest,3,0.8064516129032258,0.8333333333333334,0.819672131147541,30.0
700,0,FS_PCA_RandomForest,4,0.967741935483871,1.0,0.9836065573770492,30.0
700,0,FS_PCA_RandomForest,5,0.8888888888888888,0.8,0.8421052631578947,30.0
700,0,FS_PCA_RandomForest,6,0.7428571428571429,0.8666666666666667,0.8,30.0
700,0,FS_PCA_RandomForest,7,0.8387096774193549,0.8666666666666667,0.8524590163934426,30.0
700,1,FS_PCA_L1_Logistic,1,0.8055555555555556,0.9666666666666667,0.8787878787878788,30.0
700,1,FS_PCA_L1_Logistic,2,0.9615384615384616,0.8333333333333334,0.8928571428571429,30.0
700,1,FS_PCA_L1_Logistic,3,0.8888888888888888,0.8,0.8421052631578947,30.0
700,1,FS_PCA_L1_Logistic,4,0.9629629629629629,0.8666666666666667,0.9122807017543859,30.0
700,1,FS_PCA_L1_Logistic,5,1.0,0.8666666666666667,0.9285714285714286,30.0
700,1,FS_PCA_L1_Logistic,6,0.7878787878787878,0.8666666666666667,0.8253968253968254,30.0
700,1,FS_PCA_L1_Logistic,7,0.8571428571428571,1.0,0.9230769230769231,30.0
700,1,FS_PCA_Shrinkage_LDA,1,0.8484848484848485,0.9333333333333333,0.8888888888888888,30.0
700,1,FS_PCA_Shrinkage_LDA,2,1.0,0.8333333333333334,0.9090909090909091,30.0
700,1,FS_PCA_Shrinkage_LDA,3,0.8709677419354839,0.9,0.8852459016393442,30.0
700,1,FS_PCA_Shrinkage_LDA,4,1.0,0.9333333333333333,0.9655172413793104,30.0
700,1,FS_PCA_Shrinkage_LDA,5,1.0,0.9666666666666667,0.9830508474576272,30.0
700,1,FS_PCA_Shrinkage_LDA,6,0.8181818181818182,0.9,0.8571428571428571,30.0
700,1,FS_PCA_Shrinkage_LDA,7,0.967741935483871,1.0,0.9836065573770492,30.0
700,1,FS_PCA_RBF_SVM,1,0.8529411764705882,0.9666666666666667,0.90625,30.0
700,1,FS_PCA_RBF_SVM,2,1.0,0.8,0.8888888888888888,30.0
700,1,FS_PCA_RBF_SVM,3,0.896551724137931,0.8666666666666667,0.8813559322033898,30.0
700,1,FS_PCA_RBF_SVM,4,1.0,0.9333333333333333,0.9655172413793104,30.0
700,1,FS_PCA_RBF_SVM,5,0.9354838709677419,0.9666666666666667,0.9508196721311475,30.0
700,1,FS_PCA_RBF_SVM,6,0.8285714285714286,0.9666666666666667,0.8923076923076924,30.0
700,1,FS_PCA_RBF_SVM,7,0.9655172413793104,0.9333333333333333,0.9491525423728814,30.0
700,1,FS_PCA_RandomForest,1,0.7777777777777778,0.9333333333333333,0.8484848484848485,30.0
700,1,FS_PCA_RandomForest,2,0.8620689655172413,0.8333333333333334,0.847457627118644,30.0
700,1,FS_PCA_RandomForest,3,0.8695652173913043,0.6666666666666666,0.7547169811320755,30.0
700,1,FS_PCA_RandomForest,4,0.9259259259259259,0.8333333333333334,0.8771929824561403,30.0
700,1,FS_PCA_RandomForest,5,1.0,0.9,0.9473684210526315,30.0
700,1,FS_PCA_RandomForest,6,0.7428571428571429,0.8666666666666667,0.8,30.0
700,1,FS_PCA_RandomForest,7,0.9090909090909091,1.0,0.9523809523809523,30.0
700,2,FS_PCA_L1_Logistic,1,0.96,0.8,0.8727272727272727,30.0
700,2,FS_PCA_L1_Logistic,2,0.75,0.9,0.8181818181818182,30.0
700,2,FS_PCA_L1_Logistic,3,0.8076923076923077,0.7,0.75,30.0
700,2,FS_PCA_L1_Logistic,4,0.9090909090909091,1.0,0.9523809523809523,30.0
700,2,FS_PCA_L1_Logistic,5,0.9090909090909091,1.0,0.9523809523809523,30.0
700,2,FS_PCA_L1_Logistic,6,0.6451612903225806,0.6666666666666666,0.6557377049180327,30.0
700,2,FS_PCA_L1_Logistic,7,1.0,0.8666666666666667,0.9285714285714286,30.0
700,2,FS_PCA_Shrinkage_LDA,1,0.92,0.7666666666666667,0.8363636363636363,30.0
700,2,FS_PCA_Shrinkage_LDA,2,1.0,0.9,0.9473684210526315,30.0
700,2,FS_PCA_Shrinkage_LDA,3,0.8518518518518519,0.7666666666666667,0.8070175438596491,30.0
700,2,FS_PCA_Shrinkage_LDA,4,0.9375,1.0,0.967741935483871,30.0
700,2,FS_PCA_Shrinkage_LDA,5,0.9375,1.0,0.967741935483871,30.0
700,2,FS_PCA_Shrinkage_LDA,6,0.65,0.8666666666666667,0.7428571428571429,30.0
700,2,FS_PCA_Shrinkage_LDA,7,1.0,0.9,0.9473684210526315,30.0
700,2,FS_PCA_RBF_SVM,1,0.9285714285714286,0.8666666666666667,0.896551724137931,30.0
700,2,FS_PCA_RBF_SVM,2,1.0,0.9,0.9473684210526315,30.0
700,2,FS_PCA_RBF_SVM,3,0.8275862068965517,0.8,0.8135593220338984,30.0
700,2,FS_PCA_RBF_SVM,4,1.0,1.0,1.0,30.0
700,2,FS_PCA_RBF_SVM,5,0.967741935483871,1.0,0.9836065573770492,30.0
700,2,FS_PCA_RBF_SVM,6,0.7222222222222222,0.8666666666666667,0.7878787878787878,30.0
700,2,FS_PCA_RBF_SVM,7,1.0,0.9666666666666667,0.9830508474576272,30.0
700,2,FS_PCA_RandomForest,1,0.9285714285714286,0.8666666666666667,0.896551724137931,30.0
700,2,FS_PCA_RandomForest,2,1.0,0.8666666666666667,0.9285714285714286,30.0
700,2,FS_PCA_RandomForest,3,0.8695652173913043,0.6666666666666666,0.7547169811320755,30.0
700,2,FS_PCA_RandomForest,4,0.8333333333333334,1.0,0.9090909090909091,30.0
700,2,FS_PCA_RandomForest,5,0.8571428571428571,1.0,0.9230769230769231,30.0
700,2,FS_PCA_RandomForest,6,0.7105263157894737,0.9,0.7941176470588235,30.0
700,2,FS_PCA_RandomForest,7,1.0,0.8,0.8888888888888888,30.0
350,0,FS_PCA_L1_Logistic,1,0.7857142857142857,0.7333333333333333,0.7586206896551724,15.0
350,0,FS_PCA_L1_Logistic,2,0.9090909090909091,0.6666666666666666,0.7692307692307693,15.0
350,0,FS_PCA_L1_Logistic,3,0.5,0.6666666666666666,0.5714285714285714,15.0
350,0,FS_PCA_L1_Logistic,4,0.8125,0.8666666666666667,0.8387096774193549,15.0
350,0,FS_PCA_L1_Logistic,5,1.0,0.8,0.8888888888888888,15.0
350,0,FS_PCA_L1_Logistic,6,0.5384615384615384,0.4666666666666667,0.5,15.0
350,0,FS_PCA_L1_Logistic,7,0.7368421052631579,0.9333333333333333,0.8235294117647058,15.0
350,0,FS_PCA_Shrinkage_LDA,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
350,0,FS_PCA_Shrinkage_LDA,2,0.9230769230769231,0.8,0.8571428571428571,15.0
350,0,FS_PCA_Shrinkage_LDA,3,0.6470588235294118,0.7333333333333333,0.6875,15.0
350,0,FS_PCA_Shrinkage_LDA,4,0.9333333333333333,0.9333333333333333,0.9333333333333333,15.0
350,0,FS_PCA_Shrinkage_LDA,5,1.0,0.8666666666666667,0.9285714285714286,15.0
350,0,FS_PCA_Shrinkage_LDA,6,0.6875,0.7333333333333333,0.7096774193548387,15.0
350,0,FS_PCA_Shrinkage_LDA,7,0.8125,0.8666666666666667,0.8387096774193549,15.0
350,0,FS_PCA_RBF_SVM,1,0.8,0.8,0.8,15.0
350,0,FS_PCA_RBF_SVM,2,0.9230769230769231,0.8,0.8571428571428571,15.0
350,0,FS_PCA_RBF_SVM,3,0.6875,0.7333333333333333,0.7096774193548387,15.0
350,0,FS_PCA_RBF_SVM,4,1.0,0.9333333333333333,0.9655172413793104,15.0
350,0,FS_PCA_RBF_SVM,5,1.0,0.9333333333333333,0.9655172413793104,15.0
350,0,FS_PCA_RBF_SVM,6,0.6875,0.7333333333333333,0.7096774193548387,15.0
350,0,FS_PCA_RBF_SVM,7,0.8823529411764706,1.0,0.9375,15.0
350,0,FS_PCA_RandomForest,1,0.7777777777777778,0.9333333333333333,0.8484848484848485,15.0
350,0,FS_PCA_RandomForest,2,0.8,0.8,0.8,15.0
350,0,FS_PCA_RandomForest,3,0.5384615384615384,0.4666666666666667,0.5,15.0
350,0,FS_PCA_RandomForest,4,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
350,0,FS_PCA_RandomForest,5,0.9285714285714286,0.8666666666666667,0.896551724137931,15.0
350,0,FS_PCA_RandomForest,6,0.6,0.6,0.6,15.0
350,0,FS_PCA_RandomForest,7,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
350,1,FS_PCA_L1_Logistic,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,15.0
350,1,FS_PCA_L1_Logistic,2,0.9285714285714286,0.8666666666666667,0.896551724137931,15.0
350,1,FS_PCA_L1_Logistic,3,0.6923076923076923,0.6,0.6428571428571429,15.0
350,1,FS_PCA_L1_Logistic,4,0.8823529411764706,1.0,0.9375,15.0
350,1,FS_PCA_L1_Logistic,5,0.9166666666666666,0.7333333333333333,0.8148148148148148,15.0
350,1,FS_PCA_L1_Logistic,6,0.625,0.6666666666666666,0.6451612903225806,15.0
350,1,FS_PCA_L1_Logistic,7,0.7777777777777778,0.9333333333333333,0.8484848484848485,15.0
350,1,FS_PCA_Shrinkage_LDA,1,0.8,0.8,0.8,15.0
350,1,FS_PCA_Shrinkage_LDA,2,1.0,0.8,0.8888888888888888,15.0
350,1,FS_PCA_Shrinkage_LDA,3,0.7894736842105263,1.0,0.8823529411764706,15.0
350,1,FS_PCA_Shrinkage_LDA,4,1.0,0.9333333333333333,0.9655172413793104,15.0
350,1,FS_PCA_Shrinkage_LDA,5,0.7692307692307693,0.6666666666666666,0.7142857142857143,15.0
350,1,FS_PCA_Shrinkage_LDA,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,15.0
350,1,FS_PCA_Shrinkage_LDA,7,0.7058823529411765,0.8,0.75,15.0
350,1,FS_PCA_RBF_SVM,1,0.8,0.8,0.8,15.0
350,1,FS_PCA_RBF_SVM,2,1.0,0.7333333333333333,0.8461538461538461,15.0
350,1,FS_PCA_RBF_SVM,3,0.7222222222222222,0.8666666666666667,0.7878787878787878,15.0
350,1,FS_PCA_RBF_SVM,4,1.0,0.9333333333333333,0.9655172413793104,15.0
350,1,FS_PCA_RBF_SVM,5,0.9285714285714286,0.8666666666666667,0.896551724137931,15.0
350,1,FS_PCA_RBF_SVM,6,0.5882352941176471,0.6666666666666666,0.625,15.0
350,1,FS_PCA_RBF_SVM,7,0.875,0.9333333333333333,0.9032258064516129,15.0
350,1,FS_PCA_RandomForest,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,15.0
350,1,FS_PCA_RandomForest,2,0.9230769230769231,0.8,0.8571428571428571,15.0
350,1,FS_PCA_RandomForest,3,0.6470588235294118,0.7333333333333333,0.6875,15.0
350,1,FS_PCA_RandomForest,4,1.0,0.8666666666666667,0.9285714285714286,15.0
350,1,FS_PCA_RandomForest,5,1.0,0.6666666666666666,0.8,15.0
350,1,FS_PCA_RandomForest,6,0.625,0.6666666666666666,0.6451612903225806,15.0
350,1,FS_PCA_RandomForest,7,0.7142857142857143,1.0,0.8333333333333334,15.0
350,2,FS_PCA_L1_Logistic,1,0.8125,0.8666666666666667,0.8387096774193549,15.0
350,2,FS_PCA_L1_Logistic,2,0.8,0.8,0.8,15.0
350,2,FS_PCA_L1_Logistic,3,0.6428571428571429,0.6,0.6206896551724138,15.0
350,2,FS_PCA_L1_Logistic,4,1.0,0.8,0.8888888888888888,15.0
350,2,FS_PCA_L1_Logistic,5,0.8571428571428571,0.8,0.8275862068965517,15.0
350,2,FS_PCA_L1_Logistic,6,0.5263157894736842,0.6666666666666666,0.5882352941176471,15.0
350,2,FS_PCA_L1_Logistic,7,0.8,0.8,0.8,15.0
350,2,FS_PCA_Shrinkage_LDA,1,0.8125,0.8666666666666667,0.8387096774193549,15.0
350,2,FS_PCA_Shrinkage_LDA,2,1.0,0.7333333333333333,0.8461538461538461,15.0
350,2,FS_PCA_Shrinkage_LDA,3,0.75,0.8,0.7741935483870968,15.0
350,2,FS_PCA_Shrinkage_LDA,4,1.0,0.8,0.8888888888888888,15.0
350,2,FS_PCA_Shrinkage_LDA,5,0.9090909090909091,0.6666666666666666,0.7692307692307693,15.0
350,2,FS_PCA_Shrinkage_LDA,6,0.65,0.8666666666666667,0.7428571428571429,15.0
350,2,FS_PCA_Shrinkage_LDA,7,0.7368421052631579,0.9333333333333333,0.8235294117647058,15.0
350,2,FS_PCA_RBF_SVM,1,0.8125,0.8666666666666667,0.8387096774193549,15.0
350,2,FS_PCA_RBF_SVM,2,0.9230769230769231,0.8,0.8571428571428571,15.0
350,2,FS_PCA_RBF_SVM,3,0.8,0.8,0.8,15.0
350,2,FS_PCA_RBF_SVM,4,1.0,0.8666666666666667,0.9285714285714286,15.0
350,2,FS_PCA_RBF_SVM,5,1.0,0.7333333333333333,0.8461538461538461,15.0
350,2,FS_PCA_RBF_SVM,6,0.7,0.9333333333333333,0.8,15.0
350,2,FS_PCA_RBF_SVM,7,0.7647058823529411,0.8666666666666667,0.8125,15.0
350,2,FS_PCA_RandomForest,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
350,2,FS_PCA_RandomForest,2,0.9166666666666666,0.7333333333333333,0.8148148148148148,15.0
350,2,FS_PCA_RandomForest,3,0.7333333333333333,0.7333333333333333,0.7333333333333333,15.0
350,2,FS_PCA_RandomForest,4,0.9166666666666666,0.7333333333333333,0.8148148148148148,15.0
350,2,FS_PCA_RandomForest,5,0.9285714285714286,0.8666666666666667,0.896551724137931,15.0
350,2,FS_PCA_RandomForest,6,0.6818181818181818,1.0,0.8108108108108109,15.0
350,2,FS_PCA_RandomForest,7,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
140,0,FS_PCA_L1_Logistic,1,0.8,0.6666666666666666,0.7272727272727273,6.0
140,0,FS_PCA_L1_Logistic,2,1.0,0.6666666666666666,0.8,6.0
140,0,FS_PCA_L1_Logistic,3,0.42857142857142855,0.5,0.46153846153846156,6.0
140,0,FS_PCA_L1_Logistic,4,1.0,0.8333333333333334,0.9090909090909091,6.0
140,0,FS_PCA_L1_Logistic,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,0,FS_PCA_L1_Logistic,6,0.375,0.5,0.42857142857142855,6.0
140,0,FS_PCA_L1_Logistic,7,0.7142857142857143,0.8333333333333334,0.7692307692307693,6.0
140,0,FS_PCA_Shrinkage_LDA,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,0,FS_PCA_Shrinkage_LDA,2,1.0,0.8333333333333334,0.9090909090909091,6.0
140,0,FS_PCA_Shrinkage_LDA,3,0.5,0.6666666666666666,0.5714285714285714,6.0
140,0,FS_PCA_Shrinkage_LDA,4,0.8571428571428571,1.0,0.9230769230769231,6.0
140,0,FS_PCA_Shrinkage_LDA,5,1.0,1.0,1.0,6.0
140,0,FS_PCA_Shrinkage_LDA,6,0.5,0.3333333333333333,0.4,6.0
140,0,FS_PCA_Shrinkage_LDA,7,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,0,FS_PCA_RBF_SVM,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,0,FS_PCA_RBF_SVM,2,1.0,0.6666666666666666,0.8,6.0
140,0,FS_PCA_RBF_SVM,3,0.375,0.5,0.42857142857142855,6.0
140,0,FS_PCA_RBF_SVM,4,0.8571428571428571,1.0,0.9230769230769231,6.0
140,0,FS_PCA_RBF_SVM,5,1.0,1.0,1.0,6.0
140,0,FS_PCA_RBF_SVM,6,0.5,0.3333333333333333,0.4,6.0
140,0,FS_PCA_RBF_SVM,7,0.8571428571428571,1.0,0.9230769230769231,6.0
140,0,FS_PCA_RandomForest,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,0,FS_PCA_RandomForest,2,1.0,0.8333333333333334,0.9090909090909091,6.0
140,0,FS_PCA_RandomForest,3,0.5,0.5,0.5,6.0
140,0,FS_PCA_RandomForest,4,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,0,FS_PCA_RandomForest,5,1.0,0.8333333333333334,0.9090909090909091,6.0
140,0,FS_PCA_RandomForest,6,0.5,0.5,0.5,6.0
140,0,FS_PCA_RandomForest,7,0.625,0.8333333333333334,0.7142857142857143,6.0
140,1,FS_PCA_L1_Logistic,1,0.5714285714285714,0.6666666666666666,0.6153846153846154,6.0
140,1,FS_PCA_L1_Logistic,2,0.6666666666666666,0.3333333333333333,0.4444444444444444,6.0
140,1,FS_PCA_L1_Logistic,3,0.5,0.3333333333333333,0.4,6.0
140,1,FS_PCA_L1_Logistic,4,0.7142857142857143,0.8333333333333334,0.7692307692307693,6.0
140,1,FS_PCA_L1_Logistic,5,1.0,1.0,1.0,6.0
140,1,FS_PCA_L1_Logistic,6,0.2857142857142857,0.3333333333333333,0.3076923076923077,6.0
140,1,FS_PCA_L1_Logistic,7,0.75,1.0,0.8571428571428571,6.0
140,1,FS_PCA_Shrinkage_LDA,1,0.6,0.5,0.5454545454545454,6.0
140,1,FS_PCA_Shrinkage_LDA,2,1.0,0.6666666666666666,0.8,6.0
140,1,FS_PCA_Shrinkage_LDA,3,0.8,0.6666666666666666,0.7272727272727273,6.0
140,1,FS_PCA_Shrinkage_LDA,4,0.8571428571428571,1.0,0.9230769230769231,6.0
140,1,FS_PCA_Shrinkage_LDA,5,1.0,1.0,1.0,6.0
140,1,FS_PCA_Shrinkage_LDA,6,0.3333333333333333,0.5,0.4,6.0
140,1,FS_PCA_Shrinkage_LDA,7,1.0,1.0,1.0,6.0
140,1,FS_PCA_RBF_SVM,1,0.5,0.5,0.5,6.0
140,1,FS_PCA_RBF_SVM,2,1.0,0.6666666666666666,0.8,6.0
140,1,FS_PCA_RBF_SVM,3,0.8,0.6666666666666666,0.7272727272727273,6.0
140,1,FS_PCA_RBF_SVM,4,0.8571428571428571,1.0,0.9230769230769231,6.0
140,1,FS_PCA_RBF_SVM,5,1.0,0.6666666666666666,0.8,6.0
140,1,FS_PCA_RBF_SVM,6,0.25,0.3333333333333333,0.2857142857142857,6.0
140,1,FS_PCA_RBF_SVM,7,0.75,1.0,0.8571428571428571,6.0
140,1,FS_PCA_RandomForest,1,0.5714285714285714,0.6666666666666666,0.6153846153846154,6.0
140,1,FS_PCA_RandomForest,2,1.0,0.6666666666666666,0.8,6.0
140,1,FS_PCA_RandomForest,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,1,FS_PCA_RandomForest,4,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,1,FS_PCA_RandomForest,5,1.0,1.0,1.0,6.0
140,1,FS_PCA_RandomForest,6,0.4,0.3333333333333333,0.36363636363636365,6.0
140,1,FS_PCA_RandomForest,7,0.75,1.0,0.8571428571428571,6.0
140,2,FS_PCA_L1_Logistic,1,1.0,0.3333333333333333,0.5,6.0
140,2,FS_PCA_L1_Logistic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0
140,2,FS_PCA_L1_Logistic,3,0.42857142857142855,0.5,0.46153846153846156,6.0
140,2,FS_PCA_L1_Logistic,4,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,2,FS_PCA_L1_Logistic,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
140,2,FS_PCA_L1_Logistic,6,0.2222222222222222,0.3333333333333333,0.26666666666666666,6.0
140,2,FS_PCA_L1_Logistic,7,1.0,1.0,1.0,6.0
140,2,FS_PCA_Shrinkage_LDA,1,0.5714285714285714,0.6666666666666666,0.6153846153846154,6.0
140,2,FS_PCA_Shrinkage_LDA,2,1.0,0.3333333333333333,0.5,6.0
140,2,FS_PCA_Shrinkage_LDA,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0
140,2,FS_PCA_Shrinkage_LDA,4,0.8571428571428571,1.0,0.9230769230769231,6.0
140,2,FS_PCA_Shrinkage_LDA,5,1.0,0.8333333333333334,0.9090909090909091,6.0
140,2,FS_PCA_Shrinkage_LDA,6,0.3333333333333333,0.5,0.4,6.0
140,2,FS_PCA_Shrinkage_LDA,7,1.0,1.0,1.0,6.0
140,2,FS_PCA_RBF_SVM,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0
140,2,FS_PCA_RBF_SVM,2,1.0,0.3333333333333333,0.5,6.0
140,2,FS_PCA_RBF_SVM,3,0.5714285714285714,0.6666666666666666,0.6153846153846154,6.0
140,2,FS_PCA_RBF_SVM,4,0.8571428571428571,1.0,0.9230769230769231,6.0
140,2,FS_PCA_RBF_SVM,5,1.0,0.8333333333333334,0.9090909090909091,6.0
140,2,FS_PCA_RBF_SVM,6,0.3333333333333333,0.5,0.4,6.0
140,2,FS_PCA_RBF_SVM,7,1.0,1.0,1.0,6.0
140,2,FS_PCA_RandomForest,1,1.0,0.3333333333333333,0.5,6.0
140,2,FS_PCA_RandomForest,2,0.6666666666666666,0.3333333333333333,0.4444444444444444,6.0
140,2,FS_PCA_RandomForest,3,0.5,0.5,0.5,6.0
140,2,FS_PCA_RandomForest,4,0.8571428571428571,1.0,0.9230769230769231,6.0
140,2,FS_PCA_RandomForest,5,1.0,0.8333333333333334,0.9090909090909091,6.0
140,2,FS_PCA_RandomForest,6,0.38461538461538464,0.8333333333333334,0.5263157894736842,6.0
140,2,FS_PCA_RandomForest,7,1.0,1.0,1.0,6.0
